,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count,Cuisines
424,16587704,EST Pizzeria,"East Terrace, City Centre","30 East Terrace, Adelaide",Adelaide,-34.9231533887,138.6105175316,2,50,4.5,Excellent,345,109,"Italian, Pizza"
425,16588224,Udaberri,"Leigh Street, City Centre","11 Leigh Street, Adelaide",Adelaide,-34.9235638889,138.5976111111,3,65,4.5,Excellent,184,57,"Spanish, Tapas"
426,16588236,Lickerish,"Semaphore Road, Semaphore","26 Semaphore Road, Semaphore, Adelaide",Adelaide,-34.8386385,138.4820065,3,80,4.5,Excellent,284,139,"Pizza, Tapas, Spanish"
427,16587217,Thea Vegetarian Tea Garden,"Gawler Place, City Centre","110 Gawler Place, Adelaide, City Centre, Adelaide",Adelaide,-34.9252120875,138.6021440104,2,50,4.5,Excellent,160,43,Asian
428,16587722,The Ghan Kebab House,"Prospect Road, Blair Athol","364 Prospect Road, Kilburn",Adelaide,-34.8658944444,138.5925138889,2,50,4.5,Excellent,178,73,"Middle Eastern, Afghan"
429,16587914,Sazón Espresso,"Gawler Street, Mount Barker","1 24 Gawler Street, Mount Barker",Adelaide,-35.0673055556,138.8586277778,3,80,4.5,Excellent,122,47,"Mexican, Coffee and Tea, Cafe Food"
430,16586759,Amalfi Pizzeria Ristorante,"Rundle Street, City Centre","29 Frome Street, Adelaide, City Centre, Adelaide",Adelaide,-34.922331434200004,138.60799055549998,3,85,4.4,Very Good,966,265,"Italian, Pizza"
431,16588961,Golden Boy,"East Terrace, City Centre","309 North Terrace, Adelaide",Adelaide,-34.9211055556,138.6103833333,3,96,4.4,Very Good,457,195,"Asian, Thai"
432,16587995,Press Food and Wine,"Waymouth Street, City Centre","40 Waymouth Street, Adelaide",Adelaide,-34.925949347,138.59822295610002,4,130,4.4,Very Good,702,249,Modern Australian
433,16588155,Lucky Lupitas,"O'connell Street, North Adelaide","Shop 1/163 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.9039084214,138.59509952370001,3,60,4.4,Very Good,764,248,"Latin American, Mexican"
434,16587567,Nghi Ngan Quan (NNQ),"Woodville Road, Woodville","65 Woodville Road, Woodville, Adelaide",Adelaide,-34.87827,138.537057,3,60,4.4,Very Good,741,258,Vietnamese
435,16587417,Yakitori Takumi,"Melbourne Street, North Adelaide","Shop 60, 55 Melbourne Street, North Adelaide",Adelaide,-34.9058944444,138.6096027778,3,75,4.4,Very Good,336,103,"BBQ, Japanese, Tapas"
436,16589557,Africola,"East Terrace, City Centre","4 East Terrace, Adelaide",Adelaide,-34.9213621221,138.6107294261,4,100,4.4,Very Good,324,151,"African, BBQ"
437,16587131,Red Ochre Grill,North Adelaide,"War Memorial Drive, North Adelaide, Adelaide",Adelaide,-34.917361,138.587465,4,130,4.4,Very Good,277,86,Modern Australian
438,16587200,Star of Siam,"Gouger Street, City Centre","67 Gouger Street, Adelaide",Adelaide,-34.9303333333,138.5967111111,3,94,4.4,Very Good,383,117,Thai
439,16588195,Pizza e Mozzarella Bar,"Pirie Street, City Centre","33b Pirie Street, Adelaide",Adelaide,-34.925572222199996,138.60101388889998,3,80,4.4,Very Good,238,96,"Italian, Pizza"
440,16586916,Estia,"Seaview Road, Henley Beach","255 Seaview Road, Henley Beach, Adelaide",Adelaide,-34.919727790799996,138.4942699224,3,80,4.4,Very Good,315,127,Greek
441,16588832,Sushi Bar Genki,"Gouger Street, City Centre","163 Gouger Street, Adelaide",Adelaide,-34.9305694444,138.5930777778,2,35,4.4,Very Good,188,76,"Japanese, Sushi"
442,16588952,Jin's Bibimbar,"Goodwood Road, Westbourne Park","480 Goodwood Road, Cumberland Park",Adelaide,-34.9755814612,138.591622375,2,40,4.4,Very Good,120,49,"Asian, Korean"
443,16589096,Borsa Pasta Cucina,"Grenfell Street, City Centre","25 Grenfell Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9245722222,138.60131944440002,3,90,4.4,Very Good,144,75,Italian
444,16587524,Addis Ababa Cafe,"Port Road, West Hindmarsh","4/462 Port Road, West Hindmarsh, Adelaide",Adelaide,-34.899254,138.562317,3,60,4.4,Very Good,211,71,"African, Ethiopian"
445,16588532,Thai By 3 Monkeys,"O'connell Street, North Adelaide","33 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.9081805556,138.5966805556,3,60,4.4,Very Good,223,83,Thai
446,16587027,Penfolds Magill Estate Restaurant,"Penfold Road, Rosslyn Park","78 Penfold Road, Rosslyn Park,  Adelaide",Adelaide,-34.920975,138.678863,4,350,4.4,Very Good,155,52,Modern Australian
447,16587416,Lawash Bakery Kabab Shop,"South Road, Torrensville","115 South Road, Torrensville, Adelaide",Adelaide,-34.9185470383,138.5684229434,2,30,4.4,Very Good,182,67,"Lebanese, Middle Eastern, Bakery"
449,16587214,Taste of Nepal,"The Parade, Beulah Park","300 The Parade, Beulah Park, Adelaide",Adelaide,-34.920959,138.644485,4,110,4.4,Very Good,122,48,"Asian, Indian, Tibetan"
450,16587676,Sushi Train,Welland,"Welland Plaza, Shop 25, 522 Port Road, Welland",Adelaide,-34.8964111111,138.5569305556,2,35,4.4,Very Good,155,31,"Sushi, Japanese"
451,16587238,Vietnam Restaurant,"Addison Road, Pennington","73 Addison Road, Pennington, Adelaide",Adelaide,-34.8569588868,138.5290316865,3,70,4.3,Very Good,505,154,Vietnamese
452,16589483,Delicatessen Kitchen and Bar,"Waymouth Street, City Centre","12 Waymouth Street, Adelaide, City Centre, Adelaide",Adelaide,-34.925587,138.599101,3,65,4.3,Very Good,139,75,"European, Bar Food, Coffee and Tea, Cafe Food"
453,16588439,Adelaide Pho,City Centre,"199 Waymouth Street, Adelaide",Adelaide,-34.9262283603,138.5921779275,2,55,4.3,Very Good,352,135,"Vietnamese, Asian"
454,16586963,The Greek on Halifax,"Halifax Street, City Centre","75-79 Halifax Street, Adelaide",Adelaide,-34.93293,138.603256,3,80,4.3,Very Good,405,118,"Greek, Coffee and Tea, Cafe Food"
455,16587584,Singapore House,"Glen Osmond Road, Fullarton","203 Glen Osmond Road, Frewville",Adelaide,-34.9481416667,138.6283555556,3,80,4.3,Very Good,402,134,"Asian, Indian, Singaporean"
456,16587731,Melt CBD,"Waymouth Street, City Centre","38 Waymouth Street, Adelaide",Adelaide,-34.9259416667,138.5982972222,3,60,4.3,Very Good,390,124,"Pizza, Tapas"
457,16587053,Melt Pizzeria,"King William Road, Goodwood","160 King William Road, Goodwood",Adelaide,-34.9547316478,138.6001293361,3,70,4.3,Very Good,452,104,"Pizza, Tapas"
458,16586765,Apothecary 1878,"Hindley Street, City Centre","118 Hindley Street, Adelaide, City Centre, Adelaide",Adelaide,-34.923225,138.5952,3,80,4.3,Very Good,247,85,"European, Tapas"
459,16587651,Thanh Thanh,"Field Street, City Centre","18 Field Street, Adelaide",Adelaide,-34.930855,138.596176,3,65,4.3,Very Good,355,116,"Asian, Vietnamese"
460,16588160,Taverna Greek Psistaria,"Drayton Street, Bowden","290 Port Road, Hindmarsh, Adelaide",Adelaide,-34.90354,138.568695,3,80,4.3,Very Good,226,104,Greek
461,16587382,Sabai Cafe,Glenelg South,"105 Partridge Street, Glenelg South",Adelaide,-34.9906272649,138.5184621066,2,50,4.3,Very Good,196,61,"Thai, Coffee and Tea, Cafe Food"
462,16587079,Nu Thai,"Morphett Street, City Centre","228 Morphett Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9283611111,138.5939944444,4,100,4.3,Very Good,233,86,Thai
463,16587696,FB's Fancy Burgers,"Main Road, Blackwood","Shop 4, 237 Main Road, Blackwood",Adelaide,-35.0200388889,138.61654722219998,2,40,4.3,Very Good,373,121,Burger
464,16586951,Good Life Modern Organic Pizza,City Centre,"170 Hutt Street, Adelaide",Adelaide,-34.931255555599996,138.61231944440001,3,60,4.3,Very Good,294,62,Pizza
465,16587554,Parisi's Restaurant Hyde Park,"King William Road, Unley","138 King William Road, Unley, Adelaide",Adelaide,-34.9536666667,138.5998694444,3,85,4.3,Very Good,213,81,"European, Italian, Pizza"
466,16587587,Pho Baria 2,"Hanson Road, Woodville Gardens","54c Hanson Road, Woodville Gardens, Adelaide",Adelaide,-34.868144010900004,138.54805391280001,2,40,4.3,Very Good,162,71,Vietnamese
467,16587134,Regent Thai,"O'connell Street, North Adelaide","165 O'Connell Street, North Adelaide",Adelaide,-34.903780013,138.5949805006,3,75,4.3,Very Good,197,75,Thai
468,16588539,Cantina Sociale,"Sturt Street, City Centre","108 Sturt Street, Adelaide",Adelaide,-34.9329980597,138.59631355850001,3,60,4.3,Very Good,99,34,"Spanish, Tapas, Bar Food"
469,16588554,Faraja,Goodwood,94 Carrington St Adelaide 5000,Adelaide,-34.9476972222,138.5994861111,3,80,4.3,Very Good,150,71,"Bar Food, Modern Australian"
470,16587946,Saigon Gate,"Prospect Road, Kilburn","402 Prospect Road, Kilburn, Adelaide",Adelaide,-34.8634555556,138.5925305556,2,50,4.3,Very Good,116,43,Vietnamese
471,16587565,Ginling Chinese Restaurant,"Marion Road, Park Holme","609 Marion Road, South Plympton, Park Holme, Adelaide",Adelaide,-34.9819944444,138.5562444444,2,50,4.3,Very Good,133,47,"Asian, Chinese"
472,16587123,Queen's Head Hotel,"Kermode Street, North Adelaide","117 Kermode Street, North Adelaide",Adelaide,-34.911587,138.596466,3,90,4.3,Very Good,132,51,Modern Australian
473,16587196,Stamps,Mitcham,"12 Welbourne Street, Mitcham",Adelaide,-34.9791569167,138.62097077069998,3,80,4.3,Very Good,113,44,Modern Australian
474,16587143,Rising Sun Inn,"Bridge Street, Kensington","60 Bridge Street, Kensington",Adelaide,-34.9248432,138.644409,3,80,4.3,Very Good,125,49,"Mediterranean, Tapas"
475,16608075,The Currant Shed,McLaren Flat,"Ingolby Rd, McLaren Flat",Adelaide,-35.204815,138.593964,2,30,4.3,Very Good,79,39,Modern Australian
476,16587156,Samui Thai,"Greenhill Road, Hazelwood Park","548 Greenhill Road, Hazelwood Park",Adelaide,-34.938415780700005,138.6597665772,3,70,4.3,Very Good,87,45,Thai
477,16587069,Namaste Nepalese Restaurant,Parkside,"41 George Street, Parkside",Adelaide,-34.9453416667,138.6131277778,3,65,4.3,Very Good,114,37,"Indian, Tibetan"
478,16586771,Arya Fine Indian Cuisine,"O'connell Street, North Adelaide","North Adelaide Village, 81 O'Connell Street, North Adelaide",Adelaide,-34.9067333333,138.5955805556,3,80,4.3,Very Good,161,76,Indian
479,16587600,Taste of Bollywood,"Port Road, Hindmarsh","130 Port Road, Hindmarsh, Hindmarsh, Adelaide",Adelaide,-34.903470127199995,138.5687283799,3,65,4.3,Very Good,120,66,Indian
480,16586855,Chefs of Tandoori,"Unley Road, Hyde Park","259 Unley Road, Malvern",Adelaide,-34.957214,138.608215,3,90,4.3,Very Good,99,42,Indian
481,16587534,Lobethal Bierhaus,"Main Street, Lobethal","3a Main Street, Lobethal, Adelaide",Adelaide,-34.90797,138.873627,4,100,4.3,Very Good,91,36,Modern Australian
482,16588009,Betel Leaf Cafe,"Grange Road, Seaton","Shop 2, 403 Grange Road, Seaton, Adelaide",Adelaide,-34.9058138889,138.5234527778,2,50,4.3,Very Good,88,36,"Asian, Vietnamese"
483,16588069,British Raj,"Henley Beach Road, Torrensville","170 Henley Beach Road, Torrensville, Adelaide",Adelaide,-34.9241028872,138.56210634110002,2,40,4.3,Very Good,106,58,Indian
484,18050804,Osteria Oggi,"Pirie Street, City Centre","76 Pirie Street, City Centre, Adelaide",Adelaide,-34.92575,138.6025555556,3,95,4.2,Very Good,254,116,"European, Italian"
485,16588799,Nordburger,"The Parade, Norwood","168 The Parade, Norwood",Adelaide,-34.921336111100004,138.6353444444,2,40,4.2,Very Good,677,219,"American, Burger, Ice Cream"
486,16588258,Cafe Troppo,"Whitmore Square, City Centre","42 Whitmore Square, Adelaide",Adelaide,-34.933199261999995,138.5949013755,2,40,4.2,Very Good,299,111,"Coffee and Tea, Cafe Food"
487,16586941,Gaucho's,"Moonta Street, City Centre","91 Gouger Street, Adelaide",Adelaide,-34.9303638889,138.59597777780002,4,160,4.2,Very Good,505,171,"Argentine, Steak"
488,16586892,Ding Hao Restaurant,"Gouger Street, City Centre","26-28 Gouger Street, Adelaide",Adelaide,-34.9303694444,138.5982666667,2,45,4.2,Very Good,431,120,Chinese
489,16588570,Burgastronomy,"O'connell Street, North Adelaide","19 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.908777777800005,138.5967722222,2,50,4.2,Very Good,427,135,"American, Burger"
490,16588709,Le Carpe Diem Cafe Creperie,City Centre,"230-232 Grenfell Street, Adelaide",Adelaide,-34.923903312,138.6097296327,2,30,4.2,Very Good,276,121,"French, Coffee and Tea, Cafe Food"
491,16587007,La Trattoria,"King William Street, City Centre","346 King William Street, Adelaide",Adelaide,-34.9323361111,138.60002222219998,3,80,4.2,Very Good,438,157,"Italian, Pizza, Seafood"
492,16587540,Shiki,City Centre,"Intercontinental Hotel, Upper Lobby Level, North Terrace, Adelaide",Adelaide,-34.921577,138.600555,4,125,4.2,Very Good,240,79,Japanese
493,16587002,Ky Chow,"Gouger Street, City Centre","27 Gouger Street, Adelaide, City Centre, Adelaide",Adelaide,-34.930347,138.598251,3,60,4.2,Very Good,269,88,Chinese
494,16588226,The Topiary Cafe,Tea Tree Gully,"1361 North East Road, Tea Tree Gully",Adelaide,-34.8224916667,138.73622222219998,3,90,4.2,Very Good,129,64,"Desserts, Modern Australian, Coffee and Tea, Cafe Food"
495,16586992,Jolley's Boathouse,City Centre,"1 Jolleys Lane, City Centre, Adelaide",Adelaide,-34.917011,138.600296,4,120,4.2,Very Good,233,93,"Seafood, Modern Australian"
496,16588907,The Gallery,"Waymouth Street, City Centre","30 Waymouth Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9258722222,138.5983111111,4,100,4.2,Very Good,166,89,"Tapas, Bar Food"
497,16587014,Lenzerheide Restaurant,Kingswood,"146 Belair Road, Kingswood, Adelaide",Adelaide,-34.9720472222,138.6091916667,4,120,4.2,Very Good,233,82,European
498,16589555,Sukhumvit Soi 38,City Centre,"54 Pulteney Street, Adelaide",Adelaide,-34.9231305721,138.605479002,3,90,4.2,Very Good,145,78,Thai
499,16586902,East Taste Cafe,"Gouger Street, City Centre","119 Gouger Street, Adelaide",Adelaide,-34.9305,138.595184,2,50,4.2,Very Good,260,82,"Asian, Chinese"
