,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Cuisines,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count
79,16587600,Taste of Bollywood,"Port Road, Hindmarsh","130 Port Road, Hindmarsh, Hindmarsh, Adelaide",Adelaide,-34.9034701272,138.5687283799,5007,Indian,3,65,4.3,Very Good,120,66
80,16586855,Chefs of Tandoori,"Unley Road, Hyde Park","259 Unley Road, Malvern",Adelaide,-34.9572140000,138.6082150000,5061,Indian,3,90,4.3,Very Good,99,42
81,16587534,Lobethal Bierhaus,"Main Street, Lobethal","3a Main Street, Lobethal, Adelaide",Adelaide,-34.9079700000,138.8736270000,5241,Modern Australian,4,100,4.3,Very Good,91,36
82,16588009,Betel Leaf Cafe,"Grange Road, Seaton","Shop 2, 403 Grange Road, Seaton, Adelaide",Adelaide,-34.9058138889,138.5234527778,5023,"Asian, Vietnamese",2,50,4.3,Very Good,88,36
83,16588069,British Raj,"Henley Beach Road, Torrensville","170 Henley Beach Road, Torrensville, Adelaide",Adelaide,-34.9241028872,138.5621063411,5031,Indian,2,40,4.3,Very Good,106,58
84,18050804,Osteria Oggi,"Pirie Street, City Centre","76 Pirie Street, City Centre, Adelaide",Adelaide,-34.9257500000,138.6025555556,5000,"European, Italian",3,95,4.2,Very Good,254,116
85,16588799,Nordburger,"The Parade, Norwood","168 The Parade, Norwood",Adelaide,-34.9213361111,138.6353444444,5067,"American, Burger, Ice Cream",2,40,4.2,Very Good,677,219
86,16588258,Cafe Troppo,"Whitmore Square, City Centre","42 Whitmore Square, Adelaide",Adelaide,-34.9331992620,138.5949013755,5000,"Coffee and Tea, Cafe Food",2,40,4.2,Very Good,299,111
87,16586941,Gaucho's,"Moonta Street, City Centre","91 Gouger Street, Adelaide",Adelaide,-34.9303638889,138.5959777778,5000,"Argentine, Steak",4,160,4.2,Very Good,505,171
88,16586892,Ding Hao Restaurant,"Gouger Street, City Centre","26-28 Gouger Street, Adelaide",Adelaide,-34.9303694444,138.5982666667,5000,Chinese,2,45,4.2,Very Good,431,120
89,16588570,Burgastronomy,"O'connell Street, North Adelaide","19 O'Connell Street, North Adelaide, Adelaide",Adelaide,-34.9087777778,138.5967722222,5006,"American, Burger",2,50,4.2,Very Good,427,135
90,16588709,Le Carpe Diem Cafe Creperie,City Centre,"230-232 Grenfell Street, Adelaide",Adelaide,-34.9239033120,138.6097296327,5000,"French, Coffee and Tea, Cafe Food",2,30,4.2,Very Good,276,121
91,16587007,La Trattoria,"King William Street, City Centre","346 King William Street, Adelaide",Adelaide,-34.9323361111,138.6000222222,5000,"Italian, Pizza, Seafood",3,80,4.2,Very Good,438,157
92,16587540,Shiki,City Centre,"Intercontinental Hotel, Upper Lobby Level, North Terrace, Adelaide",Adelaide,-34.9215770000,138.6005550000,,Japanese,4,125,4.2,Very Good,240,79
93,16587002,Ky Chow,"Gouger Street, City Centre","27 Gouger Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9303470000,138.5982510000,5000,Chinese,3,60,4.2,Very Good,268,88
94,16588226,The Topiary Cafe,Tea Tree Gully,"1361 North East Road, Tea Tree Gully",Adelaide,-34.8224916667,138.7362222222,5131,"Desserts, Modern Australian, Coffee and Tea, Cafe Food",3,90,4.2,Very Good,129,64
95,16586992,Jolley's Boathouse,City Centre,"1 Jolleys Lane, City Centre, Adelaide",Adelaide,-34.9170110000,138.6002960000,5000,"Seafood, Modern Australian",4,120,4.2,Very Good,233,93
96,16588907,The Gallery,"Waymouth Street, City Centre","30 Waymouth Street, Adelaide, City Centre, Adelaide",Adelaide,-34.9258722222,138.5983111111,5000,"Tapas, Bar Food",4,100,4.2,Very Good,166,89
97,16587014,Lenzerheide Restaurant,Kingswood,"146 Belair Road, Kingswood, Adelaide",Adelaide,-34.9720472222,138.6091916667,5062,European,4,120,4.2,Very Good,233,82
98,16589555,Sukhumvit Soi 38,City Centre,"54 Pulteney Street, Adelaide",Adelaide,-34.9231305721,138.6054790020,5000,Thai,3,90,4.2,Very Good,145,78
99,16586902,East Taste Cafe,"Gouger Street, City Centre","119 Gouger Street, Adelaide",Adelaide,-34.9305000000,138.5951840000,5000,"Asian, Chinese",2,50,4.2,Very Good,260,82
